"","Date","Area","Name","Years","Price..mm.","Size.sqft.","Price/Sqft"
"2872","2021-03-04","Sai Wan Ho","Monti",1,6.72,285,23578.9473684211
"2873","2021-05-26","South Horizons","South Horizons",27,9.86,581,16970.7401032702
"2874","2021-05-26","Kornhill","Kornhill",35,11.6,596,19463.0872483221
"2875","2021-05-26","Chai Wan","New Jade Garden",33,6.3,457,13785.5579868709
"2876","2021-05-26","Sai Wan Ho","Tai Foo House",58,3.5,312,11217.9487179487
"2877","2021-05-26","Sheung Wan","One Pacific Heights",12,16.68,750,22240
"2878","2021-05-26","Kennedy Town","The Merton",16,9.1,471,19320.5944798301
"2879","2021-05-26","Quarry Bay","Nan Fung Sun Chuen",42,7,391,17902.8132992327
"2880","2021-05-26","North Point","Bedford Gardens",40,7.86,543,14475.138121547
"2881","2021-05-26","Taikoo Shing","Taikoo Shing",41,10.68,580,18413.7931034483
"2882","2021-05-25","Shau Kei Wan","Chuang's Heights",21,6.65,353,18838.5269121813
"2883","2021-05-25","Kornhill","Kornhill",34,8.75,461,18980.4772234273
"2884","2021-05-25","Tai Hang Mid-Levels","Illumination Terrace",28,11.18,568,19683.0985915493
"2885","2021-05-25","Sheung Wan","Elite's Place",17,9.98,460,21695.652173913
"2886","2021-05-25","Wan Chai","The Avenue",6,11.35,447,25391.4988814318
"2887","2021-05-25","Sai Wan Ho","Grand Promenade",16,16.73,673,24858.8410104012
"2888","2021-05-25","Taikoo Shing","Taikoo Shing",42,11.6,580,20000
"2889","2021-05-25","Sheung Wan","Soho 189",9,12.45,545,22844.0366972477
"2890","2021-05-25","Chai Wan","New Jade Garden",33,5.95,454,13105.7268722467
"2891","2021-05-25","Aberdeen","Aberdeen Centre",39,5.7,451,12638.5809312639
"2892","2021-05-25","Sai Wan Ho","Parker33",4,4.37,209,20909.0909090909
"2893","2021-05-25","Deep Bay","Broadview Court",20,6.1,470,12978.7234042553
"2894","2021-05-25","Shau Kei Wan","Hong Wah Mansion",35,5.46,300,18200
"2895","2021-05-25","South Horizons","South Horizons",26,12.48,724,17237.5690607735
"2896","2021-05-25","Tai Hang","Chuang's-On-The-Park",28,9.68,413,23438.2566585956
"2897","2021-05-25","Quarry Bay","Parkvale",31,9.8,590,16610.1694915254
"2898","2021-05-25","Heng Fa Chuen","Heng Fa Chuen",33,10.9,614,17752.4429967427
"2899","2021-05-25","Quarry Bay","Parkvale",31,10.5,615,17073.1707317073
"2900","2021-05-25","Deep Bay","Grandview Garden",36,6.9,361,19113.5734072022
"2901","2021-05-25","Chai Wan","Hang Tsui Court",24,5.45,559,9749.55277280859
"2902","2021-05-25","North Point","City Garden",35,17.68,945,18708.9947089947
"2903","2021-05-25","Tai Hang Mid-Levels","Ronsdale Garden",35,17.3,694,24927.9538904899
"2904","2021-05-25","Wan Chai","Jet Foil Mansion",45,5.35,332,16114.4578313253
"2905","2021-05-25","Kornhill","Kornhill",34,11.18,628,17802.5477707006
"2906","2021-05-25","Mid-Levels West","Scholastic Garden",25,14.25,661,21558.2450832073
"2907","2021-05-25","Deep Bay","Broadview Court",20,5.17,422,12251.1848341232
"2908","2021-05-25","South Horizons","South Horizons",29,9.48,526,18022.8136882129
"2909","2021-05-25","Yuk Kwai Shan Wan Poon","Sham Wan Towers",17,8.5,483,17598.3436853002
"2910","2021-05-25","Kennedy Town","Nan Hai Mansion",37,7.1,429,16550.1165501165
"2911","2021-05-25","Happy Valley","Malibu Garden",29,9.52,519,18342.9672447013
"2912","2021-05-25","Wan Chai","The Avenue",6,8.2,338,24260.3550295858
"2913","2021-05-25","Taikoo Shing","Taikoo Shing",42,11.74,580,20241.3793103448
"2914","2021-05-25","Kennedy Town","Manhattan Heights",21,9.55,434,22004.6082949309
"2915","2021-05-25","Taikoo Shing","Taikoo Shing",36,12.4,572,21678.3216783217
"2916","2021-05-25","Quarry Bay","Nan Fung Sun Chuen",43,9.49,570,16649.1228070175
"2917","2021-05-25","Kennedy Town","Kennedy Town Centre",26,9.43,477,19769.392033543
"2918","2021-05-25","North Point Mid-Levels","Fortress Garden",33,14.6,798,18295.7393483709
"2919","2021-05-25","Mid-Levels West","Academic Terrace",32,9.5,531,17890.7721280603
"2920","2021-05-25","Tai Hang Mid-Levels","Ronsdale Garden",35,20.75,976,21260.2459016393
"2921","2021-05-25","North Point Mid-Levels","Le Sommet",21,10.2,580,17586.2068965517
"2922","2021-05-25","Sai Ying Pun","Centre Place",15,10,578,17301.0380622837
"2923","2021-05-25","Sai Ying Pun","Ko Chun Court",24,7.3,367,19891.0081743869
"2924","2021-05-25","Siu Sai Wan","Island Resort",20,10,605,16528.9256198347
"2925","2021-05-25","Taikoo Shing","Taikoo Shing",42,14.68,760,19315.7894736842
"2926","2021-05-25","Kennedy Town","The Merton",16,9.8,471,20806.7940552017
"2927","2021-05-25","Happy Valley","King Kwong Mansion",32,5.6,259,21621.6216216216
"2928","2021-05-25","Sai Wan Ho","Sun Sing Centre",38,4.8,297,16161.6161616162
"2929","2021-05-25","Wah Fu","Ka Lung Court",29,7.2,645,11162.7906976744
"2930","2021-05-25","North Point","Kingsfield Mansion",33,3.8,340,11176.4705882353
"2931","2021-05-25","Tai Hang","7 Wun Sha Street",61,9.6,638,15047.0219435737
"2932","2021-05-25","Kennedy Town","Luen Gay Apartments",49,4.6,327,14067.2782874618
"2933","2021-05-25","Kornhill","Kornhill Garden",34,10,592,16891.8918918919
"2934","2021-05-25","Sai Wan Ho","Grand Promenade",16,10.5,494,21255.0607287449
"2935","2021-05-25","Deep Bay","Broadview Court",20,6.38,470,13574.4680851064
"2936","2021-05-25","Wan Chai","Star Crest",21,34.38,898,38285.0779510022
"2937","2021-05-25","North Point","Mainway Mansion (Building)",32,8.22,457,17986.8708971554
"2938","2021-05-25","North Point","Yee On Mansion",57,4.3,426,10093.896713615
"2939","2021-05-24","Residence Bel-air","Residence Bel-Air",17,15.6,618,25242.7184466019
"2940","2021-05-24","Heng Fa Chuen","Heng Fa Chuen",32,8.6,499,17234.4689378758
"2941","2021-05-24","Heng Fa Chuen","Heng Fa Chuen",34,8,453,17660.0441501104
"2942","2021-05-24","North Point","Healthy Gardens",41,6.99,446,15672.6457399103
"2943","2021-05-24","North Point","Full Wealth Gardens",37,7.56,446,16950.6726457399
"2944","2021-05-24","Quarry Bay","Parkvale",31,10.88,550,19781.8181818182
"2945","2021-05-24","Sai Ying Pun","Yuk Ming Towers",30,7.45,378,19708.9947089947
"2946","2021-05-24","North Point","Villa Claire",21,12.52,698,17936.9627507163
"2947","2021-05-24","Sai Wan Ho","Lei King Wan",32,14.4,808,17821.7821782178
"2948","2021-05-24","Mid-Levels West","Scholastic Garden",25,12.88,626,20575.0798722045
"2949","2021-05-24","North Point","Yee Bo Mansion",38,5.35,321,16666.6666666667
"2950","2021-05-24","South Horizons","South Horizons",28,18.5,863,21436.8482039397
"2951","2021-05-24","Happy Valley","Shan Kwong Towers",45,13.98,615,22731.7073170732
"2952","2021-05-24","South Horizons","South Horizons",26,8.58,526,16311.7870722433
"2953","2021-05-24","Wan Chai","The Avenue",7,16.13,576,28003.4722222222
"2954","2021-05-24","Wan Chai","The Avenue",6,8.4,338,24852.0710059172
"2955","2021-05-24","Happy Valley","King Kwong Mansion",32,5.45,259,21042.471042471
"2956","2021-05-24","Mid-Levels West","Tim Po Court",28,9.68,493,19634.8884381339
"2957","2021-05-24","Yuk Kwai Shan Wan Poon","Sham Wan Towers",17,9.73,483,20144.9275362319
"2958","2021-05-24","Quarry Bay","Hon Way Mansion",31,6.78,366,18524.5901639344
"2959","2021-05-24","Pok Fu Lam","Chi Fu Fa Yuen",42,9.28,588,15782.3129251701
"2960","2021-05-24","North Point","Ming Yuen Mansions",38,7.2,510,14117.6470588235
"2961","2021-05-24","Quarry Bay","Mount Parker Lodge",31,8.45,555,15225.2252252252
"2962","2021-05-24","Taikoo Shing","Taikoo Shing",44,10,580,17241.3793103448
"2963","2021-05-24","Sai Wan Ho","Lei King Wan",32,9.75,545,17889.9082568807
"2964","2021-05-24","Tin Wan","South View Garden",26,6.6,403,16377.1712158809
"2965","2021-05-24","Sai Wan Ho","Grand Promenade",16,10,498,20080.3212851406
"2966","2021-05-24","Sai Ying Pun","Lai King Court",28,7.6,428,17757.0093457944
"2967","2021-05-24","Kornhill","Kornhill",34,8.96,466,19227.4678111588
"2968","2021-05-24","Mid-Levels West","Tim Po Court",28,9.9,493,20081.1359026369
"2969","2021-05-24","Mid-Levels Central","Grandview Tower",43,16.2,735,22040.8163265306
"2970","2021-05-24","Happy Valley","7 Shing Ping Street",55,3.28,326,10061.3496932515
"2971","2021-05-24","Wan Chai","Tonnochy Towers",46,6.15,367,16757.4931880109
"2972","2021-05-24","Sai Ying Pun","Bohemian House",4,12.6,488,25819.6721311475
"2973","2021-05-24","South Horizons","South Horizons",27,18.3,879,20819.1126279863
"2974","2021-05-24","Wan Chai","Star Crest",21,27.58,890,30988.7640449438
"2975","2021-05-24","North Point","Yalford Building",44,5.8,377,15384.6153846154
"2976","2021-05-24","South Horizons","South Horizons",28,13.7,742,18463.6118598383
"2977","2021-05-24","Tai Hang Mid-Levels","Illumination Terrace",28,11.85,616,19237.012987013
"2978","2021-05-24","North Point","May Ka Mansion",46,9.83,845,11633.1360946746
"2979","2021-05-24","Tin Wan","Yen Shing Mansion",33,4.66,282,16524.8226950355
"2980","2021-05-24","Wan Chai","7 Tin Lok Lane",57,5.5,443,12415.3498871332
"2981","2021-05-24","Sai Ying Pun","Fung Yu Building",40,5.3,299,17725.7525083612
"2982","2021-05-24","Wan Chai","Po Wing Building",33,4.43,260,17038.4615384615
"2983","2021-05-24","Wan Chai","The Zenith",14,11.3,492,22967.4796747967
"2984","2021-05-24","Mid-Levels West","The Belchers",20,16.6,664,25000
"2985","2021-05-24","Mid-Levels West","Le Caine Mansion",47,7.48,441,16961.4512471655
"2986","2021-05-24","Heng Fa Chuen","Heng Fa Chuen",33,8.18,499,16392.7855711423
"2987","2021-05-24","Wan Chai","The Avenue",6,9.44,346,27283.2369942197
"2988","2021-05-24","Causeway Bay","Viking Garden",44,7.5,449,16703.7861915368
"2989","2021-05-24","Shau Kei Wan","Tung Tao Court",16,5.38,400,13450
"2990","2021-05-24","Happy Valley","Yee Fung Building",48,8.71,475,18336.8421052632
"2991","2021-05-24","Siu Sai Wan","Harmony Garden",24,6.1,592,10304.0540540541
"2992","2021-05-24","North Point","Lime Habitat",10,7.48,376,19893.6170212766
"2993","2021-05-24","South Horizons","South Horizons",28,10.4,656,15853.6585365854
"2994","2021-05-24","Sai Wan Ho","Wing Hing Court",26,6.78,390,17384.6153846154
"2995","2021-05-24","Causeway Bay","Lockhart House",42,5.2,311,16720.2572347267
"2996","2021-05-24","Sheung Wan","Midland Centre",41,5.38,285,18877.1929824561
"2997","2021-05-24","Wan Chai","Kam Tak Mansion",56,5.48,370,14810.8108108108
"2998","2021-05-24","Chai Wan","Yee Tsui Court",39,6.42,449,14298.4409799555
"2999","2021-05-24","Aberdeen","Yue Fai Court",40,5,384,13020.8333333333
"3000","2021-05-24","Mid-Levels West","Golden Pavilion",27,6.2,304,20394.7368421053
"3001","2021-05-24","Ap Lei CHau","Yue On Court",32,7.3,493,14807.3022312373
"3002","2021-05-24","Kornhill","The Floridian",24,17,837,20310.633213859
"3003","2021-05-24","South Horizons","South Horizons",26,9.1,543,16758.7476979742
"3004","2021-05-24","Mid-Levels West","Palatial Crest",20,17.5,787,22236.3405336722
"3005","2021-05-24","South Horizons","South Horizons",28,14.39,771,18664.0726329442
"3006","2021-05-24","Central","King Ho Building",37,7.68,403,19057.0719602978
"3007","2021-05-24","North Point","Ka Wai Building",36,5.33,233,22875.5364806867
"3008","2021-05-24","North Point","Lime Habitat",10,7.03,344,20436.0465116279
"3009","2021-05-24","Sai Ying Pun","Island Crest",11,23.8,763,31192.6605504587
"3010","2021-05-24","Sai Wan Ho","Lei King Wan",33,9.48,520,18230.7692307692
"3011","2021-05-24","Heng Fa Chuen","Heng Fa Chuen",32,8.3,547,15173.6745886654
"3012","2021-05-24","Wan Chai","Yan King Court",26,6.5,273,23809.5238095238
"3013","2021-05-24","Tai Hang Mid-Levels","Tai Hang Terrace",46,12.5,576,21701.3888888889
"3014","2021-05-24","Ap Lei CHau","Yen Ching Building",36,4.85,300,16166.6666666667
"3015","2021-05-24","Tin Hau","Belle House",43,7.8,505,15445.5445544554
"3016","2021-05-24","Shau Kei Wan","Perfect Mount Gardens",33,7.74,439,17630.979498861
"3017","2021-05-24","Chai Wan","New Jade Garden",33,7.42,474,15654.0084388186
"3018","2021-05-24","Sai Ying Pun","Lee On Mansion",51,12.15,549,22131.1475409836
"3019","2021-05-24","Sheung Wan","Lascar Court",30,8.12,450,18044.4444444444
"3020","2021-05-24","Heng Fa Chuen","Heng Fa Chuen",32,10.68,659,16206.373292868
"3021","2021-05-21","Aberdeen","Aberdeen Centre",40,9.08,592,15337.8378378378
"3022","2021-05-21","Sai Wan Ho","Grand Promenade",16,11.5,499,23046.0921843687
"3023","2021-05-21","Shau Kei Wan","Hong Wah Mansion",35,5.8,325,17846.1538461538
"3024","2021-05-21","Heng Fa Chuen","Heng Fa Chuen",32,10.6,615,17235.7723577236
"3025","2021-05-21","Sai Wan Ho","Grand Promenade",16,11.08,493,22474.645030426
"3026","2021-05-21","Kennedy Town","Smithfield Terrace",35,5.36,282,19007.0921985816
"3027","2021-05-21","Quarry Bay","Wah Shun Gardens",30,9.2,441,20861.6780045351
"3028","2021-05-21","Sai Wan Ho","Parker33",4,6.6,328,20121.9512195122
"3029","2021-05-21","Quarry Bay","Nan Fung Sun Chuen",42,9.28,570,16280.701754386
"3030","2021-05-21","Causeway Bay","Malahon Apartments",54,4.95,308,16071.4285714286
"3031","2021-05-21","Taikoo Shing","Taikoo Shing",43,11.68,582,20068.7285223368
"3032","2021-05-21","South Horizons","South Horizons",28,18,889,20247.4690663667
"3033","2021-05-21","Sheung Wan","One Pacific Heights",12,11.88,568,20915.4929577465
"3034","2021-05-21","Wan Chai","Yen Ying Mansion (Building)",44,5.72,314,18216.5605095541
"3035","2021-05-21","Chai Wan","Yee Tsui Court",39,6.4,429,14918.4149184149
"3036","2021-05-21","Deep Bay","Broadview Court",20,6.9,577,11958.4055459272
"3037","2021-05-21","North Point","Healthy Village",23,4.8,401,11970.0748129676
"3038","2021-05-21","South Horizons","South Horizons",27,9.98,581,17177.2805507745
"3039","2021-05-21","Kennedy Town","Lung Cheung Garden",27,8.5,356,23876.404494382
"3040","2021-05-21","Wan Chai","Yan Yee Court",27,6.78,315,21523.8095238095
"3041","2021-05-21","Happy Valley","Eight Kwai Fong Happy Valley",6,15.66,410,38195.1219512195
"3042","2021-05-21","North Point","Tanner Court",44,5.8,520,11153.8461538462
"3043","2021-05-21","Mid-Levels West","Tai Fung Building",54,10,681,14684.2878120411
"3044","2021-05-21","Sai Ying Pun","Wai Tak Building",53,4.45,304,14638.1578947368
"3045","2021-05-21","Sheung Wan","The Bellevue Place",22,7.8,354,22033.8983050847
"3046","2021-05-21","North Point","Ching Wah Building",40,7.05,438,16095.8904109589
"3047","2021-05-21","Sai Ying Pun","Yuk Ming Towers",30,9.22,536,17201.4925373134
"3048","2021-05-21","Mid-Levels West","Ihong Mansion",36,11.6,556,20863.309352518
"3049","2021-05-21","Pok Fu Lam","Chi Fu Fa Yuen",40,7.33,439,16697.0387243736
"3050","2021-05-21","Taikoo Shing","Taikoo Shing",39,18.3,922,19848.1561822126
"3051","2021-05-21","Wan Chai","Convention Plaza Apartments",31,12.54,659,19028.8315629742
"3052","2021-05-21","Tai Hang Mid-Levels","Ronsdale Garden",35,21.49,976,22018.4426229508
"3053","2021-05-21","Aberdeen","On Fai Building",44,4.25,293,14505.1194539249
"3054","2021-05-21","Wan Chai","Hung Yip Building",55,4.7,348,13505.7471264368
"3055","2021-05-21","Tin Hau","Belle House",43,8.5,510,16666.6666666667
"3056","2021-05-21","Tin Hau","16 Glass Street",47,8.38,604,13874.1721854305
"3057","2021-05-21","Wan Chai","Yan Yee Court",27,6.5,312,20833.3333333333
"3058","2021-05-21","North Point","Wah Hong Mansion",37,6.28,396,15858.5858585859
"3059","2021-05-21","Wan Chai","J Residence",14,7,358,19553.0726256983
"3060","2021-05-21","Sai Wan Ho","Island Residence",3,9.6,393,24427.4809160305
"3061","2021-05-21","Kornhill","Kornhill Garden",34,6.26,431,14524.3619489559
"3062","2021-05-21","North Point","City Garden",35,15,947,15839.4931362196
"3063","2021-05-21","Mid-Levels West","Fairview Height",25,9.8,431,22737.819025522
"3064","2021-05-21","Causeway Bay","Viking Garden",44,8.63,422,20450.2369668246
"3065","2021-05-21","Chai Wan","Chai Wan Cinema Building",43,5.8,437,13272.3112128146
"3066","2021-05-21","Wan Chai","Ming Yin Mansion (Building)",56,5.65,439,12870.159453303
"3067","2021-05-21","Kennedy Town","Serene Court",31,8.89,475,18715.7894736842
"3068","2021-05-21","Pok Fu Lam","Chi Fu Fa Yuen",42,7.13,439,16241.4578587699
"3069","2021-05-21","Shek Tong Tsui","Yip Cheong (Cheung) Building",51,5,381,13123.3595800525
"3070","2021-05-21","Kennedy Town","Cayman Rise",20,9.93,464,21400.8620689655
"3071","2021-05-21","South Horizons","South Horizons",28,11.98,640,18718.75
"3072","2021-05-21","Tin Hau","Diva",6,9.8,493,19878.2961460446
"3073","2021-05-20","North Point Mid-Levels","King Fai Court",35,8.05,400,20125
"3074","2021-05-20","Aberdeen","Aberdeen Centre",40,7.9,594,13299.6632996633
"3075","2021-05-20","Shau Kei Wan","Newton Harbour View",21,12.18,722,16869.8060941828
"3076","2021-05-20","Kornhill","Kornhill",35,9.25,522,17720.30651341
"3077","2021-05-20","Kornhill","Kornhill",35,13.45,710,18943.661971831
"3078","2021-05-20","Wan Chai","Kam Fook Mansion",46,5.7,400,14250
"3079","2021-05-20","Kennedy Town","Smithfield Terrace",35,6.38,314,20318.4713375796
"3080","2021-05-20","Kornhill","Kornhill",34,11.6,646,17956.6563467492
"3081","2021-05-20","Aberdeen","Aberdeen Centre",41,8.5,572,14860.1398601399
"3082","2021-05-20","Pok Fu Lam","Chi Fu Fa Yuen",42,9.55,588,16241.4965986395
"3083","2021-05-20","Taikoo Shing","Taikoo Shing",41,11.53,580,19879.3103448276
"3084","2021-05-20","North Point","Carson Mansion",42,7.2,450,16000
"3085","2021-05-20","Mid-Levels West","No. 2 Park Road",17,17.3,798,21679.1979949875
"3086","2021-05-20","Tin Wan","Man King Building",47,6,572,10489.5104895105
"3087","2021-05-20","Siu Sai Wan","Harmony Garden",24,6.23,592,10523.6486486486
"3088","2021-05-20","North Point","King's Court",27,8.15,496,16431.4516129032
"3089","2021-05-20","Yiu Tung","Tung Chun Court",27,5.36,649,8258.85978428351
"3090","2021-05-20","Sheung Wan","Queen's Terrace",18,14.2,612,23202.614379085
"3091","2021-05-20","Heng Fa Chuen","Heng Fa Chuen",33,8.45,499,16933.8677354709
"3092","2021-05-20","Heng Fa Chuen","Heng Fa Chuen",33,9,614,14657.9804560261
"3093","2021-05-20","Tai Hang Mid-Levels","Ronsdale Garden",35,16,694,23054.7550432277
"3094","2021-05-20","South Horizons","South Horizons",29,14,747,18741.6331994645
"3095","2021-05-20","Taikoo Shing","Taikoo Shing",40,11.95,582,20532.64604811
"3096","2021-05-20","Sai Wan Ho","Bellevue (Belleve) Court",32,5.14,278,18489.2086330935
"3097","2021-05-20","Sai Wan Ho","Tai On Building",53,3.85,352,10937.5
"3098","2021-05-20","Sai Ying Pun","Kui Yan Court",31,7,395,17721.5189873418
"3099","2021-05-20","Wan Chai","St. Francis Mansion",33,4.43,209,21196.1722488038
"3100","2021-05-20","Mid-Levels West","Dragon Court",25,12.38,577,21455.8058925477
"3101","2021-05-20","Siu Sai Wan","Island Resort",20,15.15,656,23094.512195122
"3102","2021-05-20","Sai Wan Ho","Hing Cheong Building",57,5.2,467,11134.903640257
"3103","2021-05-20","Wan Chai","Brilliant Court",20,5.2,203,25615.763546798
"3104","2021-05-20","Tin Wan","South Walk",1,6.65,255,26078.431372549
"3105","2021-05-20","North Point Mid-Levels","Summer Court",45,18,912,19736.8421052632
"3106","2021-05-20","Mid-Levels West","Vantage Park",27,10.34,452,22876.1061946903
"3107","2021-05-20","Kennedy Town","Houston Court",26,6.9,335,20597.0149253731
"3108","2021-05-20","Kennedy Town","Cadogan",7,9.84,410,24000
"3109","2021-05-20","Mid-Levels West","Skyview Cliff",26,17,883,19252.5481313703
"3110","2021-05-20","Wan Chai","Yan King Court",26,5.52,273,20219.7802197802
"3111","2021-05-20","Sai Ying Pun","Goodwill Garden",26,5.98,270,22148.1481481481
"3112","2021-05-20","South Horizons","South Horizons",26,9.02,516,17480.6201550388
"3113","2021-05-20","Central","Winly Building",40,6.28,309,20323.6245954693
"3114","2021-05-20","North Point","Full Wealth Gardens",35,7.53,427,17634.6604215457
