Address,Transaction date,B. Age,Transaction Price,Saleable Area,Building Name,Area
FLAT E 18/F (BLOCK C) PAK KAI COURT BEDFORD GARDENS,4/8/2020,39,$8.85M,606s.f.,BEDFORD GARDENS,Northpoint
FLAT H 15/F (BLOCK J) HONG FOOK COURT BEDFORD GARDENS,27/7/2020,39,$9.10M,597s.f.,BEDFORD GARDENS,Northpoint
FLAT H 14/F (BLOCK L) KA FOOK COURT BEDFORD GARDENS,24/7/2020,39,$9.08M,597s.f.,BEDFORD GARDENS,Northpoint
FLAT C 6/F (BLOCK G) PAK TAK COURT BEDFORD GARDENS,17/7/2020,39,$6.54M,406s.f.,BEDFORD GARDENS,Northpoint
FLAT H 14/F (BLOCK H) PAK CHEUNG COURT BEDFORD GARDENS,17/7/2020,39,$9.08M,597s.f.,BEDFORD GARDENS,Northpoint
FLAT E 17/F (BLOCK B) HUNG FOOK COURT BEDFORD GARDENS,16/7/2020,39,$8.80M,597s.f.,BEDFORD GARDENS,Northpoint
FLAT B 12/F BLOCK 4 PROVIDENT CENTRE,21/12/2020,38,$18.48M,1073s.f.,PROVIDENT CENTRE,Northpoint
FLAT B 21/F BLOCK 6 PROVIDENT CENTRE,11/12/2020,38,$27.50M,1308s.f.,PROVIDENT CENTRE,Northpoint
FLAT A 21/F BLOCK 6 PROVIDENT CENTRE,11/12/2020,38,$27.50M,1308s.f.,PROVIDENT CENTRE,Northpoint
FLAT A 10/F BLOCK 1 PROVIDENT CENTRE,8/12/2020,38,$23.90M,1249s.f.,PROVIDENT CENTRE,Northpoint
FLAT A 7/F BLOCK 2 PROVIDENT CENTRE,7/12/2020,38,$14.70M,834s.f.,PROVIDENT CENTRE,Northpoint
FLAT D 1/F BLOCK 15 PROVIDENT CENTRE,7/12/2020,36,$11.18M,733s.f.,PROVIDENT CENTRE,Northpoint
FLAT B 25/F BLOCK 4 PROVIDENT CENTRE,25/11/2020,38,$21.59M,1073s.f.,PROVIDENT CENTRE,Northpoint
FLAT E 10/F BLOCK 2 PROVIDENT CENTRE,18/11/2020,38,$18.00M,1039s.f.,PROVIDENT CENTRE,Northpoint
FLAT C 13/F BLOCK 14 PROVIDENT CENTRE,30/9/2020,36,$11.20M,703s.f.,PROVIDENT CENTRE,Northpoint
FLAT E 17/F BLOCK 2 PROVIDENT CENTRE,17/9/2020,38,$19.88M,1039s.f.,PROVIDENT CENTRE,Northpoint
FLAT B 6/F BLOCK 14 PROVIDENT CENTRE,7/9/2020,36,$18.00M,1073s.f.,PROVIDENT CENTRE,Northpoint
FLAT D 8/F BLOCK 2 PROVIDENT CENTRE,4/9/2020,38,$13.50M,854s.f.,PROVIDENT CENTRE,Northpoint
FLAT D 7/F BLOCK 4 PROVIDENT CENTRE,13/8/2020,38,$11.90M,733s.f.,PROVIDENT CENTRE,Northpoint
FLAT C 7/F BLOCK 15 PROVIDENT CENTRE,5/8/2020,36,$11.10M,703s.f.,PROVIDENT CENTRE,Northpoint
FLAT E 3/F BLOCK 2 PROVIDENT CENTRE,23/7/2020,38,$17.00M,1039s.f.,PROVIDENT CENTRE,Northpoint
FLAT C 25/F BLOCK 16 PROVIDENT CENTRE,22/7/2020,36,$17.00M,835s.f.,PROVIDENT CENTRE,Northpoint
FLAT 3 21/F BLOCK E HEALTHY GARDENS,30/12/2020,41,$7.56M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 3 15/F BLOCK A HEALTHY GARDENS,14/12/2020,41,$7.70M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 6 5/F BLOCK F HEALTHY GARDENS,10/12/2020,41,$7.20M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 2 18/F BLOCK E HEALTHY GARDENS,3/12/2020,41,$7.58M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 8 18/F BLOCK D HEALTHY GARDENS,4/11/2020,41,$7.28M,446s.f.,HEALTHY GARDENS,Northpoint
FLAT 5 6/F BLOCK B HEALTHY GARDENS,3/11/2020,41,$7.30M,446s.f.,HEALTHY GARDENS,Northpoint
FLAT 3 22/F BLOCK C HEALTHY GARDENS,27/10/2020,41,$8.60M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 3 17/F BLOCK D HEALTHY GARDENS,20/10/2020,41,$7.98M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 5 25/F BLOCK E HEALTHY GARDENS,16/10/2020,41,$7.60M,446s.f.,HEALTHY GARDENS,Northpoint
FLAT 2 4/F BLOCK B HEALTHY GARDENS (with flat roof),12/10/2020,41,$6.80M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 2 11/F BLOCK C HEALTHY GARDENS,28/9/2020,41,$6.00M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 2 19/F BLOCK A HEALTHY GARDENS,22/9/2020,41,$8.00M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 5 21/F BLOCK C HEALTHY GARDENS,9/9/2020,41,$7.62M,446s.f.,HEALTHY GARDENS,Northpoint
FLAT 7 17/F BLOCK E HEALTHY GARDENS,3/8/2020,41,$7.60M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 3 8/F BLOCK B HEALTHY GARDENS,27/7/2020,41,$7.26M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT 3 16/F BLOCK B HEALTHY GARDENS,24/7/2020,41,$7.20M,456s.f.,HEALTHY GARDENS,Northpoint
FLAT F 10/F FULLVIEW COURT FORTRESS GARDEN,10/11/2020,32,$14.18M,738s.f.,FORTRESS GARDEN,Northpoint
FLAT E 20/F FU DAT COURT FORTRESS GARDEN,3/11/2020,39,$11.50M,645s.f.,FORTRESS GARDEN,Northpoint
FLAT A 2/F FU WAI COURT FORTRESS GARDEN,2/11/2020,39,$10.18M,650s.f.,FORTRESS GARDEN,Northpoint
FLAT G 13/F FU BON COURT FORTRESS GARDEN,23/10/2020,39,$12.95M,652s.f.,FORTRESS GARDEN,Northpoint
FLAT D 29/F FU KAR COURT FORTRESS GARDEN,22/10/2020,37,$12.30M,661s.f.,FORTRESS GARDEN,Northpoint
FLAT C 24/F FU BON COURT FORTRESS GARDEN,14/10/2020,39,$10.88M,652s.f.,FORTRESS GARDEN,Northpoint
FLAT D 24/F FU WAI COURT FORTRESS GARDEN,12/10/2020,39,$10.00M,645s.f.,FORTRESS GARDEN,Northpoint
FLAT H 29/F FU BON COURT FORTRESS GARDEN,6/10/2020,39,$12.30M,650s.f.,FORTRESS GARDEN,Northpoint
FLAT C 3/F FU BON COURT FORTRESS GARDEN,15/9/2020,39,$9.98M,652s.f.,FORTRESS GARDEN,Northpoint
FLAT G 10/F FU WAI COURT FORTRESS GARDEN,14/9/2020,39,$10.68M,652s.f.,FORTRESS GARDEN,Northpoint
FLAT A 13/F FULLVIEW COURT FORTRESS GARDEN,4/9/2020,32,$14.88M,798s.f.,FORTRESS GARDEN,Northpoint
FLAT E 13/F FU BON COURT FORTRESS GARDEN,3/9/2020,39,$10.40M,645s.f.,FORTRESS GARDEN,Northpoint
FLAT D 2/F FU BON COURT FORTRESS GARDEN,1/9/2020,39,$9.99M,645s.f.,FORTRESS GARDEN,Northpoint
FLAT H 6/F FU WAI COURT FORTRESS GARDEN,24/8/2020,39,$9.98M,650s.f.,FORTRESS GARDEN,Northpoint
FLAT D 26/F FU KAR COURT FORTRESS GARDEN,20/8/2020,37,$12.40M,661s.f.,FORTRESS GARDEN,Northpoint
FLAT B 23/F FU BON COURT FORTRESS GARDEN,17/7/2020,39,$11.95M,652s.f.,FORTRESS GARDEN,Northpoint
FLAT 1 9/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,5/1/2021,51,$9.45M,-,MING YUEN MANSIONS,Northpoint
FLAT 38 15/F STAGE 2 MING YUEN MANSIONS,31/12/2020,38,$9.56M,642s.f.,MING YUEN MANSIONS,Northpoint
FLAT 42 5/F STAGE 2 MING YUEN MANSIONS,19/11/2020,37,$7.40M,510s.f.,MING YUEN MANSIONS,Northpoint
FLAT A 3/F STAGE 3 MING YUEN MANSIONS,12/11/2020,33,$6.00M,446s.f.,MING YUEN MANSIONS,Northpoint
FLAT 25 15/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,4/11/2020,50,$9.85M,724s.f.,MING YUEN MANSIONS,Northpoint
FLAT 3 12/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,23/10/2020,50,$8.80M,662s.f.,MING YUEN MANSIONS,Northpoint
FLAT 66 15/F STAGE 2 MING YUEN MANSIONS,16/10/2020,37,$7.00M,461s.f.,MING YUEN MANSIONS,Northpoint
FLAT 17 6/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,14/10/2020,50,$6.30M,460s.f.,MING YUEN MANSIONS,Northpoint
FLAT 38 9/F STAGE 2 MING YUEN MANSIONS,18/9/2020,37,$9.35M,642s.f.,MING YUEN MANSIONS,Northpoint
FLAT 70 6/F STAGE 2 MING YUEN MANSIONS,15/9/2020,37,$8.00M,614s.f.,MING YUEN MANSIONS,Northpoint
FLAT 29 8/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,25/8/2020,50,$10.00M,724s.f.,MING YUEN MANSIONS,Northpoint
FLAT 15 8/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,7/8/2020,50,$5.00M,460s.f.,MING YUEN MANSIONS,Northpoint
FLAT 17 2/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,23/7/2020,50,$6.00M,460s.f.,MING YUEN MANSIONS,Northpoint
FLAT 13 2/F STAGE 1( 1- 31 PEACOCK ROAD) MING YUEN MANSIONS,21/7/2020,50,$6.00M,460s.f.,MING YUEN MANSIONS,Northpoint
FLAT E 22/F BLOCK 2 (GOLDEN CEDAR COURT) FULL WEALTH GARDENS,6/1/2021,37,$7.58M,463s.f.,FULL WEALTH GARDENS,Northpoint
FLAT E 6/F BLOCK 4 (GOLDEN PEACH COURT) FULL WEALTH GARDENS,18/12/2020,35,$7.29M,450s.f.,FULL WEALTH GARDENS,Northpoint
FLAT D 6/F BLOCK 1 (GOLDEN PINE COURT) FULL WEALTH GARDENS,10/12/2020,36,$7.30M,446s.f.,FULL WEALTH GARDENS,Northpoint
FLAT B 22/F BLOCK 5 (GOLDEN CASSIA COURT) FULL WEALTH GARDENS,23/11/2020,35,$7.78M,485s.f.,FULL WEALTH GARDENS,Northpoint
FLAT B 4/F BLOCK 3 (GOLDEN MAPLE COURT) FULL WEALTH GARDENS,11/11/2020,35,$7.05M,451s.f.,FULL WEALTH GARDENS,Northpoint
FLAT B 5/F BLOCK 4 (GOLDEN PEACH COURT) FULL WEALTH GARDENS,6/11/2020,35,$7.80M,505s.f.,FULL WEALTH GARDENS,Northpoint
FLAT E 19/F BLOCK 4 (GOLDEN PEACH COURT) FULL WEALTH GARDENS,19/10/2020,35,$6.80M,450s.f.,FULL WEALTH GARDENS,Northpoint
FLAT C 15/F BLOCK 2 (GOLDEN CEDAR COURT) FULL WEALTH GARDENS,15/10/2020,36,$7.42M,446s.f.,FULL WEALTH GARDENS,Northpoint
FLAT F 15/F BLOCK 1 (GOLDEN PINE COURT) FULL WEALTH GARDENS,9/10/2020,36,$7.46M,446s.f.,FULL WEALTH GARDENS,Northpoint
FLAT B 24/F BLOCK 2 (GOLDEN CEDAR COURT) FULL WEALTH GARDENS,17/9/2020,36,$7.89M,463s.f.,FULL WEALTH GARDENS,Northpoint
FLAT F 15/F BLOCK 5 (GOLDEN CASSIA COURT) FULL WEALTH GARDENS,17/9/2020,35,$7.53M,459s.f.,FULL WEALTH GARDENS,Northpoint
FLAT G 16/F BLOCK 3 (GOLDEN MAPLE COURT) FULL WEALTH GARDENS,4/9/2020,35,$7.50M,451s.f.,FULL WEALTH GARDENS,Northpoint
FLAT D 1/F BLOCK 2 (GOLDEN CEDAR COURT) FULL WEALTH GARDENS,29/7/2020,36,$6.70M,450s.f.,FULL WEALTH GARDENS,Northpoint
FLAT F 16/F BLOCK 3 (THREE ISLAND PLACE) ISLAND PLACE,29/12/2020,24,$10.00M,532s.f.,ISLAND PLACE,Northpoint
FLAT C 25/F BLOCK 3 (THREE ISLAND PLACE) ISLAND PLACE,20/11/2020,24,$9.80M,532s.f.,ISLAND PLACE,Northpoint
FLAT B 5/F BLOCK 1 (ONE ISLAND PLACE) ISLAND PLACE,11/11/2020,24,$13.60M,752s.f.,ISLAND PLACE,Northpoint
FLAT G 24/F BLOCK 1 (ONE ISLAND PLACE) ISLAND PLACE,14/10/2020,24,$14.80M,792s.f.,ISLAND PLACE,Northpoint
FLAT C 7/F BLOCK 1 (ONE ISLAND PLACE) ISLAND PLACE,14/10/2020,24,$12.38M,746s.f.,ISLAND PLACE,Northpoint
FLAT C 22/F BLOCK 2 (TWO ISLAND PLACE) ISLAND PLACE,9/10/2020,24,$10.00M,620s.f.,ISLAND PLACE,Northpoint
FLAT C 14/F BLOCK 3 (THREE ISLAND PLACE) ISLAND PLACE,6/10/2020,24,$9.58M,532s.f.,ISLAND PLACE,Northpoint
FLAT G 5/F BLOCK 3 (THREE ISLAND PLACE) ISLAND PLACE,14/9/2020,24,$13.28M,794s.f.,ISLAND PLACE,Northpoint
FLAT B 36/F BLOCK 2 (TWO ISLAND PLACE) ISLAND PLACE,10/9/2020,24,$12.85M,675s.f.,ISLAND PLACE,Northpoint
FLAT H 16/F BLOCK 3 (THREE ISLAND PLACE) ISLAND PLACE,29/7/2020,24,$13.80M,781s.f.,ISLAND PLACE,Northpoint
FLAT C 33/F BLOCK 3 (THREE ISLAND PLACE) ISLAND PLACE,27/7/2020,24,$9.00M,532s.f.,ISLAND PLACE,Northpoint
FLAT C 32/F BLOCK 2 (TWO ISLAND PLACE) ISLAND PLACE,22/7/2020,24,$12.50M,620s.f.,ISLAND PLACE,Northpoint
FLAT 3 31/F TOWER C FORTRESS METRO TOWER,23/10/2020,33,$8.00M,401s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 6 12/F TOWER A FORTRESS METRO TOWER,19/10/2020,33,$8.80M,532s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 1 16/F TOWER C FORTRESS METRO TOWER,7/10/2020,33,$10.38M,610s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 3 27/F TOWER A FORTRESS METRO TOWER,23/9/2020,33,$9.90M,586s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 1 15/F TOWER C FORTRESS METRO TOWER,10/9/2020,33,$10.50M,610s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 4 24/F TOWER D FORTRESS METRO TOWER,7/9/2020,33,$7.45M,499s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 3 10/F TOWER B FORTRESS METRO TOWER,4/9/2020,33,$7.40M,401s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 2 9/F TOWER D FORTRESS METRO TOWER,14/8/2020,33,$9.60M,574s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 5 15/F TOWER D FORTRESS METRO TOWER,29/7/2020,33,$6.90M,407s.f.,FORTRESS METRO TOWER,Northpoint
FLAT 4 5/F TOWER B FORTRESS METRO TOWER,29/7/2020,33,$5.40M,396s.f.,FORTRESS METRO TOWER,Northpoint
FLAT A 26/F BLOCK 3 (NAM FUNG COURT) HARBOUR HEIGHTS,7/12/2020,32,$16.80M,814s.f.,HARBOUR HEIGHTS,Northpoint
FLAT B 12/F BLOCK 2 (SUNG FUNG COURT) HARBOUR HEIGHTS,20/11/2020,32,$11.00M,623s.f.,HARBOUR HEIGHTS,Northpoint
FLAT A 13/F BLOCK 2 (SUNG FUNG COURT) HARBOUR HEIGHTS,29/10/2020,32,$15.68M,831s.f.,HARBOUR HEIGHTS,Northpoint
FLAT H 11/F BLOCK 1 (KO FUNG COURT) HARBOUR HEIGHTS,29/10/2020,32,$17.80M,856s.f.,HARBOUR HEIGHTS,Northpoint
FLAT C 38/F BLOCK 2 (SUNG FUNG COURT) HARBOUR HEIGHTS,29/9/2020,32,$11.50M,616s.f.,HARBOUR HEIGHTS,Northpoint
FLAT E 5/F BLOCK 1 (KO FUNG COURT) HARBOUR HEIGHTS,25/9/2020,32,$13.38M,834s.f.,HARBOUR HEIGHTS,Northpoint
FLAT G 40/F BLOCK 3 (NAM FUNG COURT) HARBOUR HEIGHTS,5/8/2020,32,$12.68M,667s.f.,HARBOUR HEIGHTS,Northpoint
FLAT B 13/F BLOCK 3 (NAM FUNG COURT) HARBOUR HEIGHTS,28/7/2020,32,$16.00M,795s.f.,HARBOUR HEIGHTS,Northpoint
FLAT D 16/F BLOCK 1 (KO FUNG COURT) HARBOUR HEIGHTS,21/7/2020,32,$13.18M,679s.f.,HARBOUR HEIGHTS,Northpoint
FLAT E 34/F BLOCK 1 VICTORIA CENTRE,14/12/2020,39,$8.70M,461s.f.,VICTORIA CENTRE,Northpoint
FLAT D 18/F BLOCK 2 VICTORIA CENTRE,22/10/2020,39,$20.18M,1031s.f.,VICTORIA CENTRE,Northpoint
FLAT D 9/F BLOCK 2 VICTORIA CENTRE,19/8/2020,39,$16.00M,1031s.f.,VICTORIA CENTRE,Northpoint
FLAT A 12/F BLOCK 3 VICTORIA CENTRE,10/8/2020,39,$11.12M,666s.f.,VICTORIA CENTRE,Northpoint
FLAT A 24/F BLOCK 1 VICTORIA CENTRE,6/8/2020,39,$11.00M,572s.f.,VICTORIA CENTRE,Northpoint
FLAT B 28/F BLOCK 2 VICTORIA CENTRE,28/7/2020,39,$19.55M,1038s.f.,VICTORIA CENTRE,Northpoint
FLAT B 15/F BLOCK 3 VICTORIA CENTRE,23/7/2020,39,$9.48M,539s.f.,VICTORIA CENTRE,Northpoint
FLAT D 24/F BLOCK 2 VICTORIA CENTRE,21/7/2020,39,$22.30M,1031s.f.,VICTORIA CENTRE,Northpoint
FLAT F 18/F BLOCK 3 TANNER GARDEN,31/12/2020,30,$13.10M,734s.f.,TANNER GARDEN,Northpoint
FLAT G 17/F BLOCK 5 TANNER GARDEN,28/12/2020,29,$9.48M,527s.f.,TANNER GARDEN,Northpoint
FLAT H 23/F BLOCK 4 TANNER GARDEN,17/12/2020,29,$12.63M,674s.f.,TANNER GARDEN,Northpoint
FLAT F 25/F BLOCK 3 TANNER GARDEN,17/12/2020,29,$14.42M,734s.f.,TANNER GARDEN,Northpoint
FLAT A 24/F BLOCK 2 TANNER GARDEN,14/12/2020,29,$11.59M,658s.f.,TANNER GARDEN,Northpoint
FLAT E 11/F BLOCK 5 TANNER GARDEN,2/9/2020,29,$10.30M,674s.f.,TANNER GARDEN,Northpoint
FLAT E 20/F BLOCK 5 TANNER GARDEN,31/8/2020,29,$11.88M,674s.f.,TANNER GARDEN,Northpoint
FLAT B 9/F BLOCK 1 TANNER GARDEN,24/8/2020,29,$8.50M,525s.f.,TANNER GARDEN,Northpoint
FLAT B 12/F TOWER 1 HARBOUR GLORY,6/1/2021,2,$54.00M,1537s.f.,HARBOUR GLORY,Northpoint
FLAT B 7/F TOWER 5 HARBOUR GLORY,21/12/2020,1,$25.50M,-,HARBOUR GLORY,Northpoint
FLAT B 27/F TOWER 6 HARBOUR GLORY,7/12/2020,1,$11.60M,433s.f.,HARBOUR GLORY,Northpoint
FLAT A 8/F TOWER 8 HARBOUR GLORY,21/10/2020,1,$39.00M,1271s.f.,HARBOUR GLORY,Northpoint
FLAT A 11/F TOWER 5 HARBOUR GLORY,24/9/2020,1,$4.00M,-,HARBOUR GLORY,Northpoint
FLAT A 25/F TOWER 8 HARBOUR GLORY,21/9/2020,1,$52.00M,1270s.f.,HARBOUR GLORY,Northpoint
FLAT A 18/F TOWER 5 HARBOUR GLORY,21/8/2020,1,$33.00M,1048s.f.,HARBOUR GLORY,Northpoint
FLAT B 8/F TOWER 3 HARBOUR GLORY,31/7/2020,1,$28.00M,-,HARBOUR GLORY,Northpoint
FLAT D 21/F SIU WAH BUILDING (with roof),24/12/2020,35,$5.40M,271s.f.,SIU WAH BUILDING,Northpoint
FLAT F 4/F SIU WAH BUILDING,24/12/2020,35,$4.70M,271s.f.,SIU WAH BUILDING,Northpoint
FLAT A 21/F SIU WAH BUILDING (with roof),23/12/2020,35,$5.39M,271s.f.,SIU WAH BUILDING,Northpoint
FLAT F 10/F SIU WAH BUILDING,8/10/2020,35,$5.00M,271s.f.,SIU WAH BUILDING,Northpoint
FLAT A 13/F SIU WAH BUILDING,5/10/2020,35,$4.40M,263s.f.,SIU WAH BUILDING,Northpoint
FLAT E 4/F SIU WAH BUILDING,11/8/2020,35,$4.77M,263s.f.,SIU WAH BUILDING,Northpoint
FLAT F 15/F SIU WAH BUILDING,23/7/2020,35,$4.85M,271s.f.,SIU WAH BUILDING,Northpoint
FLAT E 9/F TOWER 2 DRAGON CENTRE,29/12/2020,31,$7.48M,520s.f.,DRAGON CENTRE,Northpoint
FLAT E 16/F TOWER 1 DRAGON CENTRE,10/12/2020,31,$8.30M,515s.f.,DRAGON CENTRE,Northpoint
FLAT F 15/F TOWER 2 DRAGON CENTRE,14/10/2020,31,$5.73M,287s.f.,DRAGON CENTRE,Northpoint
FLAT F 19/F TOWER 2 DRAGON CENTRE,6/8/2020,31,$6.10M,286s.f.,DRAGON CENTRE,Northpoint
FLAT B 9/F TOWER 2 DRAGON CENTRE,31/7/2020,31,$7.80M,551s.f.,DRAGON CENTRE,Northpoint
FLAT G 17/F TOWER 2 DRAGON CENTRE,23/7/2020,31,$6.15M,290s.f.,DRAGON CENTRE,Northpoint
FLAT B 10/F TOWER 2 DRAGON CENTRE,17/7/2020,31,$8.90M,551s.f.,DRAGON CENTRE,Northpoint
FLAT G 5/F LIME HABITAT,6/1/2021,10,$9.50M,513s.f.,LIME HABITAT,Northpoint
FLAT G 7/F LIME HABITAT,16/10/2020,9,$9.60M,551s.f.,LIME HABITAT,Northpoint
FLAT F 16/F LIME HABITAT,15/9/2020,9,$7.20M,363s.f.,LIME HABITAT,Northpoint
FLAT D 9/F LIME HABITAT,28/8/2020,9,$6.30M,427s.f.,LIME HABITAT,Northpoint
FLAT E 22/F LIME HABITAT,30/7/2020,9,$11.00M,564s.f.,LIME HABITAT,Northpoint
FLAT G 27/F LIME HABITAT,29/7/2020,9,$11.18M,551s.f.,LIME HABITAT,Northpoint
FLAT C 16/F LIME HABITAT,20/7/2020,9,$5.76M,300s.f.,LIME HABITAT,Northpoint
FLAT A 22/F GLORY RISE,14/12/2020,17,$5.93M,316s.f.,GLORY RISE,Northpoint
FLAT B 16/F GLORY RISE,1/12/2020,17,$4.28M,200s.f.,GLORY RISE,Northpoint
FLAT D 9/F GLORY RISE,7/10/2020,17,$5.69M,316s.f.,GLORY RISE,Northpoint
FLAT B 28/F GLORY RISE (with roof),25/9/2020,17,$5.30M,200s.f.,GLORY RISE,Northpoint
FLAT C 10/F GLORY RISE,24/8/2020,17,$4.00M,200s.f.,GLORY RISE,Northpoint
FLAT B 27/F GLORY RISE,16/7/2020,17,$4.88M,200s.f.,GLORY RISE,Northpoint
FLAT 1 22/F BLOCK B CARSON MANSION,23/12/2020,41,$8.08M,435s.f.,CARSON MANSION,Northpoint
FLAT 1 4/F BLOCK A CARSON MANSION,29/10/2020,41,$6.13M,383s.f.,CARSON MANSION,Northpoint
FLAT 1 14/F BLOCK B CARSON MANSION,21/10/2020,41,$7.08M,435s.f.,CARSON MANSION,Northpoint
FLAT 4 5/F BLOCK B CARSON MANSION,7/10/2020,41,$7.40M,459s.f.,CARSON MANSION,Northpoint
FLAT 5 29/F BLOCK A CARSON MANSION,10/8/2020,41,$8.08M,485s.f.,CARSON MANSION,Northpoint
FLAT 6 33/F BLOCK A CARSON MANSION,22/7/2020,41,$8.08M,485s.f.,CARSON MANSION,Northpoint
FLAT A 21/F KAM TAO BUILDING 16 GLASS STREET,29/10/2020,47,$8.85M,609s.f.,16 GLASS STREET,Northpoint
FLAT C 23/F HOI TAO BUILDING 16 GLASS STREET,28/10/2020,47,$11.30M,831s.f.,16 GLASS STREET,Northpoint
FLAT C 21/F NGAN TAO BUILDING 16 GLASS STREET,27/10/2020,47,$7.00M,609s.f.,16 GLASS STREET,Northpoint
FLAT C 15/F KAM TAO BUILDING 16 GLASS STREET,21/10/2020,47,$8.50M,-,16 GLASS STREET,Northpoint
FLAT D 17/F NGAN TAO BUILDING 16 GLASS STREET,9/10/2020,47,$8.50M,628s.f.,16 GLASS STREET,Northpoint
FLAT D 10/F NGAN TAO BUILDING 16 GLASS STREET,18/9/2020,47,$7.90M,628s.f.,16 GLASS STREET,Northpoint
FLAT B 3/F BLOCK 1 ROCA CENTRE,21/10/2020,33,$10.30M,747s.f.,ROCA CENTRE,Northpoint
FLAT A 15/F BLOCK 2 ROCA CENTRE,29/9/2020,33,$9.80M,709s.f.,ROCA CENTRE,Northpoint
FLAT E 14/F BLOCK 1 ROCA CENTRE,23/9/2020,33,$10.10M,695s.f.,ROCA CENTRE,Northpoint
FLAT C 17/F BLOCK 2 ROCA CENTRE,21/8/2020,33,$7.50M,537s.f.,ROCA CENTRE,Northpoint
FLAT E 23/F BLOCK 1 ROCA CENTRE,14/8/2020,33,$10.18M,695s.f.,ROCA CENTRE,Northpoint
FLAT C 7/F PHASE 1 MAPLE GARDENS,29/12/2020,32,$9.60M,638s.f.,MAPLE GARDENS,Northpoint
FLAT A 19/F PHASE 2 MAPLE GARDENS,21/12/2020,30,$9.60M,608s.f.,MAPLE GARDENS,Northpoint
FLAT A 11/F PHASE 1 MAPLE GARDENS,7/12/2020,32,$10.38M,638s.f.,MAPLE GARDENS,Northpoint
FLAT C 9/F PHASE 2 MAPLE GARDENS,20/8/2020,30,$8.00M,540s.f.,MAPLE GARDENS,Northpoint
FLAT C 15/F PHASE 3 MAPLE GARDENS,12/8/2020,28,$7.05M,365s.f.,MAPLE GARDENS,Northpoint
FLAT 44 19/F METROPOLE BUILDING,5/1/2021,49,$5.08M,450s.f.,METROPOLE BUILDING,Northpoint
FLAT 41 12/F METROPOLE BUILDING,22/12/2020,48,$4.00M,450s.f.,METROPOLE BUILDING,Northpoint
FLAT 28 4/F METROPOLE BUILDING,18/8/2020,48,$7.00M,-,METROPOLE BUILDING,Northpoint
FLAT 45 17/F METROPOLE BUILDING,18/8/2020,48,$5.84M,522s.f.,METROPOLE BUILDING,Northpoint
FLAT 41 17/F METROPOLE BUILDING,7/8/2020,48,$5.45M,450s.f.,METROPOLE BUILDING,Northpoint
FLAT 6 15/F BLOCK A KIU KWAN MANSION,15/12/2020,54,$6.80M,760s.f.,KIU KWAN MANSION,Northpoint
FLAT 14 16/F BLOCK A KIU KWAN MANSION,10/12/2020,54,$4.55M,401s.f.,KIU KWAN MANSION,Northpoint
FLAT 1 12/F BLOCK B KIU KWAN MANSION,8/12/2020,54,$5.40M,485s.f.,KIU KWAN MANSION,Northpoint
FLAT 6 4/F BLOCK A KIU KWAN MANSION,27/10/2020,54,$7.80M,760s.f.,KIU KWAN MANSION,Northpoint
FLAT 12 3/F BLOCK A KIU KWAN MANSION (with flat roof),22/7/2020,54,$5.93M,616s.f.,KIU KWAN MANSION,Northpoint
FLAT 4 13/F BLOCK A MING FAI BUILDING,30/12/2020,37,$4.78M,229s.f.,MING FAI BUILDING,Northpoint
FLAT 3 24/F BLOCK B MING FAI BUILDING (with roof),1/12/2020,37,$3.50M,165s.f.,MING FAI BUILDING,Northpoint
FLAT 4 9/F BLOCK A MING FAI BUILDING,10/11/2020,37,$4.63M,229s.f.,MING FAI BUILDING,Northpoint
FLAT 1 3/F BLOCK B MING FAI BUILDING,18/8/2020,37,$4.20M,229s.f.,MING FAI BUILDING,Northpoint
FLAT 4 19/F BLOCK A MING FAI BUILDING,11/8/2020,37,$4.80M,229s.f.,MING FAI BUILDING,Northpoint
